Order ID	Line ID	Sku ID	Qty Ordered	Qty Picked	Qty Shipped	Req Batch ID
2E188453	58	'016470	12	12	12	
2E188453	59	'016306	12	12	12	
2E188453	60	'016373	6	6	6	
2E188456	1	'073113	7	7	7	
2E188456	2	'089737	132	132	132	
2E188456	3	'008575	420	420	420	
2E188456	4	'005053	60	60	60	
2E188456	5	00202X	36	36	36	
2E188456	6	'005622	600	600	600	
2E188456	7	'040142	216	216	216	
2E188456	8	'040150	396	396	396	
2E188456	9	'014826	576	576	576	
2E188456	10	'070467	2400	2400	2400	
2E188456	11	'070440	264	264	264	
2E188456	12	'070033	108	108	108	
2E188456	13	'070459	240	240	240	
2E188456	14	'070173	36	36	36	
2E188456	15	'001430	144	144	144	
2E188456	16	'004227	120	120	120	
2E188456	17	'002119	252	252	252	
2E188456	18	'089222	126	126	126	
2E188456	19	'001910	924	924	924	
2E188456	20	'001619	336	336	336	
2E188456	21	'044261	84	84	84	
2E188456	22	'001171	768	768	768	
2E188456	23	'044059	790	790	790	
2E188456	24	'044288	210	210	210	
2E188456	25	'044091	300	300	300	
2E188456	26	'044245	580	580	580	
2E188456	27	'086312	48	48	48	
2E188456	28	'086320	24	24	24	
2E188456	29	'009040	528	528	528	
2E188456	30	'010502	60	60	60	
2E188456	31	'002089	312	312	312	
2E188456	32	'089575	84	84	84	
2E188456	33	'076309	144	144	144	
2E188456	34	'076473	24	24	24	
2E188456	35	'076465	48	48	48	
2E188456	36	'073407	19	19	19	
2E188456	37	'002224	240	240	240	
2E188456	38	'087394	174	174	174	
2E188456	39	'087408	24	24	24	
2E188456	40	'087343	36	36	36	
2E188456	41	'087483	60	60	60	
2E188456	42	00233X	288	288	288	
2E188456	43	'054011	300		0	
2E188456	44	'002259	564	564	564	
2E188456	45	00622X	336	336	336	
2E188456	46	'006122	84	84	84	
2E188456	47	'088528	168	168	168	
2E188456	48	'088501	96	96	96	
2E188456	49	'056022	84	60	60	
2E188456	50	'059005	88	88	88	
2E188456	51	'059013	54	54	54	
2E188456	52	'057207	48	48	48	
2E188456	53	'072001	120	120	120	
2E188456	54	'004979	216	216	216	
2E188456	55	'004928	300	300	300	
2E188456	56	'026700	252	252	252	
2E188456	57	'026824	126	126	126	
2E188456	58	'026727	84	84	84	
2E188456	59	'073008	90	90	90	
2E188456	60	'003425	240	240	240	
2E188456	61	'003409	48	48	48	
2E188456	62	'005681	396	396	396	
2E188456	63	'073431	780	780	780	
2E188456	64	'003301	132	132	132	
2E188456	65	'007692	18	18	18	
2E188456	66	'003662	36	36	36	
2E188456	67	'003700	456	456	456	
2E188456	68	'003492	672	672	672	
2E188456	69	'019119	276	276	276	
2E188456	70	'072516	140	140	140	
2E188456	71	'072168	60	60	60	
2E188456	72	'072117	139	139	139	
2E188456	73	'072109	309	309	309	
2E188456	74	'089311	84	84	84	
2E188456	75	'005029	180	180	180	
2E188456	76	'005169	156	156	156	
2E188456	77	'001023	552	552	552	
2E188456	78	'073709	96	96	96	
2E188456	79	'002518	1020	1020	1020	
2E188456	80	'040037	324	324	324	
2E188456	81	'006610	540	540	540	
2E188456	82	'006602	2196	2196	2196	
2E188456	83	'002771	1416	1416	1416	
2E188456	84	'002674	780	780	780	
2E188456	85	'010200	372	372	372	
2E188456	86	'002577	360	360	360	
2E188456	87	'008702	36	36	36	
2E188456	88	'073806	30	30	30	
2E188456	89	'072842	20	20	20	
2E188456	90	'002828	192	192	192	
2E188456	91	'016268	408	408	408	
2E188456	92	'016306	324	324	324	
2E188456	93	'016330	390	390	390	
2E188456	94	'070475	78	78	78	
2E188456	95	'040029	264	264	264	
2E188456	96	'087580	36	36	36	
2E188456	97	'002240	156	156	156	
2E188456	98	'004901	60	60	60	
2E188456	99	'005290	540	540	540	
2E188457	1	'017442	12	12	12	
2E188457	2	'087335	96	96	96	
2E188458	1	'072419	30	30	30	
2E188459	1	'005053	12	12	12	
2E188459	2	'005576	306	306	306	
2E188459	3	'002119	36	36	36	
2E188459	4	'044245	20	20	20	
2E188459	5	'044326	12	12	12	
2E188459	6	'001171	12	12	12	
2E188459	7	'001546	6	6	6	
2E188459	8	'044091	12	12	12	
2E188459	9	'076473	18	18	18	
2E188459	10	'076465	24	24	24	
2E188459	11	'002224	24	24	24	
2E188459	12	'087521	6	6	6	
2E188459	13	'087394	12	12	12	
2E188459	14	'002240	24	24	24	
2E188459	15	'002291	24	24	24	
2E188459	16	'026956	12	12	12	
2E188459	17	'026840	12	12	12	
2E188459	18	'003409	36	36	36	
2E188459	19	'018406	12	12	12	
2E188459	20	'005681	18	18	18	
2E188459	21	'003492	24	24	24	
2E188459	22	'072141	10	10	10	
2E188459	23	'001023	48	48	48	
2E188459	24	'004928	24	24	24	
2E188459	25	'004944	12	12	12	
2E188459	26	'004979	24	24	24	
2E188459	27	'002518	36	36	36	
2E188459	28	'014273	6	6	6	
2E188459	29	'002771	36	36	36	
2E188459	30	'010200	36	36	36	
2E188459	31	'016330	18	18	18	
2E188459	32	'016268	24	24	24	
2E188459	33	'016306	36	36	36	
2E188459	34	'016365	6	6	6	
2E188459	35	'016756	6	6	6	
2E188461	1	'089737	60	60	60	
2E188461	2	'089990	6	6	6	
2E188461	3	'002003	36	36	36	
2E188461	4	'001910	12	12	12	
2E188461	5	'088501	240	240	240	
2E188461	6	'088528	30	30	30	
2E188461	7	'019119	240	240	240	
2E188461	8	'003018	240	240	240	
2E188478	1	'076236	84	84	84	
2E188479	1	'076104	270	270	270	
2E188480	1	'044296	560	560	560	
2E188480	2	'044105	560	560	560	
2E188480	3	'087742	2688	2688	2688	
2E188480	4	'001546	1440	1440	1440	
2E188481	1	'086134	396	396	396	
2E188481	2	'030236	6336	6336	6336	
2E188481	3	'019119	684	684	684	
2E188482	1	'044210	1728	1728	1728	
2E188483	1	'001546	2880	2880	2880	
2E188483	2	'059005	1600	1600	1600	
2E188483	3	'040126	2016	2016	2016	
2E188483	4	'044083	3456	3456	3456	
2E188483	5	'044067	3456	3456	3456	
2E188483	6	'044199	2150	2150	2150	
2E188483	7	'044105	2800	2800	2800	
2E188483	8	'057215	1890	1890	1890	
2E188483	9	'055026	1260	1260	1260	
2E188483	10	'086134	3168	3168	3168	
2E188483	11	'076317	768	768	768	
2E188484	1	'019143	924	924	924	
2E188485	1	'087343	90	90	90	
2E188485	2	'087491	12	12	12	
2E188485	3	'087483	6	6	6	
2E188485	4	'016268	180	180	180	
2E188485	5	'076465	216	216	216	
2E188485	6	'076473	168	168	168	
2E188485	7	'076643	6	6	6	
2E188485	8	'076635	30	30	30	
2E188485	9	'016306	84	84	84	
2E188485	10	'016330	48	48	48	
2E188485	11	'016365	30	30	30	
2E188485	12	'016373	84	84	84	
2E188485	13	'076503	72	72	72	
2E188485	14	'076139	24	24	24	
2E188486	1	'072346	180	180	180	
2E188486	2	'072028	180	180	180	
2E188486	3	'072753	70	70	70	
2E188486	4	'072818	18	18	18	
2E188486	5	'072826	10	10	10	
2E188486	6	'072834	25	25	25	
2E188486	7	'072850	16	16	16	
2E188486	8	'072303	1	1	1	
2E188486	9	'073008	80	80	80	
2E188486	10	'072710	6	6	6	
2E188486	11	'070475	24	24	24	
2E188486	12	'072109	220	220	220	
2E188486	13	'072117	100	100	100	
2E188500	1	'026743	306		0	
2E188500	2	'073350	56	56	56	
2E188501	1	'026743	240	240	240	
2E188502	1	'002909	48	48	48	
2E188502	2	'040142	60	60	60	
2E188502	3	'001066	24	24	24	
2E188502	4	'070467	24	24	24	
2E188502	5	'002119	36	36	36	
2E188502	6	'002003	72	72	72	
2E188502	7	'001910	84	84	84	
2E188502	8	'001171	72	72	72	
2E188502	9	'002089	48	48	48	
2E188502	10	'076465	24	24	24	
2E188502	11	'087394	18	18	18	
2E188502	12	'087343	996	996	996	
2E188502	13	'002259	84	84	84	
2E188502	14	'088528	18	18	18	
2E188502	15	'088501	24	24	24	
2E188502	16	'072001	6	6	6	
2E188502	17	'026727	36	36	36	
2E188502	18	'026840	12	12	12	
2E188502	19	'003425	36	36	36	
2E188502	20	'003409	12	12	12	
2E188502	21	'007692	12	12	12	
2E188502	22	'003700	144	144	144	
2E188502	23	'072117	11	11	11	
2E188502	24	'072109	7	7	7	
2E188502	25	'089303	36	36	36	
2E188502	26	'001023	48	48	48	
2E188502	27	'002518	72	72	72	
2E188502	28	'040037	84	84	84	
2E188502	29	'003018	12	12	12	
2E188502	30	'006602	48	48	48	
2E188502	31	'086010	18	18	18	
2E188502	32	'002771	108	108	108	
2E188502	33	'002828	24	24	24	
2E188502	34	'040029	12	12	12	
2E188502	35	'005290	72	72	72	
2E188502	36	'028436	36	36	36	
2E188503	1	'073504	2	2	2	
2E188504	1	'073113	12	12	12	
2E188504	2	'089737	156	156	156	
2E188504	3	'008575	390	390	390	
2E188504	4	'005622	1326	1326	1326	
2E188504	5	'008958	12	12	12	
2E188504	6	'026565	120	120	120	
2E188504	7	'070467	1164	1164	1164	
2E188504	8	'070440	84	84	84	
2E188504	9	'070033	96	96	96	
2E188504	10	'070459	120	120	120	
2E188504	11	'070173	12	12	12	
2E188504	12	'070165	24	24	24	
2E188504	13	'001430	300	300	300	
2E188504	14	'004227	240	240	240	
2E188504	15	'002119	108	108	108	
2E188504	16	'025704	36	36	36	
2E188504	17	'089222	24	24	24	
2E188504	18	'001910	108	108	108	
2E188504	19	'086312	48	48	48	
2E188504	20	'069647	6	6	6	
2E188504	21	'076473	168	168	168	
2E188504	22	'076465	480	480	480	
2E188504	23	'073407	23	23	23	
2E188504	24	'003352	36	36	36	
2E188504	25	'087394	102	102	102	
2E188504	26	'087343	48	48	48	
2E188504	27	'087505	60	60	60	
2E188504	28	'087483	114	114	114	
2E188504	29	'087653	36	36	36	
2E188504	30	00233X	264	264	264	
2E188504	31	'006122	108	108	108	
2E188504	32	'088528	138	138	138	
2E188504	33	'088501	360	360	360	
2E188504	34	'056022	30		0	
2E188504	35	'059005	36	36	36	
2E188504	36	'059013	72	72	72	
2E188504	37	'057118	32	32	32	
2E188504	38	'057207	42	42	42	
2E188504	39	'072001	60	60	60	
2E188504	40	'004944	300	300	300	
2E188504	41	'004928	84	84	84	
2E188504	42	'026743	132		0	
2E188504	43	'026824	120	120	120	
2E188504	44	'026794	78	78	78	
2E188504	45	'073008	110	110	110	
2E188504	46	'003425	180	180	180	
2E188504	47	'003409	108	108	108	
2E188504	48	'018406	24	24	24	
2E188504	49	'005681	66	66	66	
2E188504	50	'073431	324	324	324	
2E188504	51	'003662	156	156	156	
2E188504	52	'003700	180	180	180	
2E188504	53	'019119	522	522	522	
2E188504	54	'072141	60	60	60	
2E188504	55	'072168	60	60	60	
2E188504	56	'072117	304	304	304	
2E188504	57	'072109	728	728	728	
2E188504	58	'005029	252	252	252	
2E188504	59	'005169	48	48	48	
2E188504	60	'003018	12	12	12	
2E188504	61	'014273	60	60	60	
2E188504	62	'006602	900	900	900	
2E188504	63	'086010	108	108	108	
2E188504	64	'010200	360	360	360	
2E188504	65	'040061	24	24	24	
2E188504	66	'002577	120	120	120	
2E188504	67	'072753	40	40	40	
2E188504	68	'073806	20	20	20	
2E188504	69	'072850	110	110	110	
2E188504	70	'072818	70	70	70	
2E188504	71	'072834	50	50	50	
2E188504	72	'072826	80	80	80	
2E188504	73	'072842	70	70	70	
2E188504	74	'073857	78		0	
2E188504	75	'016268	912	912	912	
2E188504	76	'016306	432	432	432	
2E188504	77	'016470	84	84	84	
2E188504	78	'016446	120	120	120	
2E188504	79	'016330	150	150	150	
2E188504	80	'016373	54	54	54	
2E188504	81	'070475	66	66	66	
2E188504	82	'087521	6	6	6	
2E188504	83	'087491	12	12	12	
2E188504	84	'005290	264	264	264	
2E188504	85	'025089	60	60	60	
2E188505	1	'017442	36	36	36	
2E188505	2	'087335	180	180	180	
2E188506	1	'072346	60	60	60	
2E188507	1	00202X	48	48	48	
2E188507	2	'070467	192	192	192	
2E188507	3	'070033	48	48	48	
2E188507	4	'001430	450	450	450	
2E188507	5	'001724	48	48	48	
2E188507	6	'002089	84	84	84	
2E188507	7	'087394	300	300	300	
2E188507	8	'087408	30	30	30	
2E188507	9	'087343	36	36	36	
2E188507	10	'087483	42	42	42	
2E188507	11	00622X	12	12	12	
2E188507	12	'006009	72	72	72	
2E188507	13	'088528	30	30	30	
2E188507	14	'004979	24	24	24	
2E188507	15	'004928	120	120	120	
2E188507	16	'003425	36	36	36	
2E188507	17	'003409	12	12	12	
2E188507	18	'019119	372	372	372	
2E188507	19	'072117	15	15	15	
2E188507	20	'072109	16	16	16	
2E188507	21	'006610	12	12	12	
2E188507	22	'002577	24	24	24	
2E188507	23	'089508	132	132	132	
2E188507	24	'002828	60	60	60	
2E188507	25	'070475	18	18	18	
2E188511	1	'073504	10	10	10	
2E188532	1	'089575	960	960	960	
2E188532	2	'057207	246	246	246	
2E188532	3	'058009	135	135	135	
2E188532	4	'059005	1280	1280	1280	
2E188532	5	06131X	960	960	960	
2E188532	6	'002828	1008	1008	1008	
2E188532	7	00202X	336	336	336	
2E188532	8	'030236	528	528	528	
2E188532	9	'030015	1872	1872	1872	
2E188533	1	'044172	480	480	480	
2E188533	2	'044202	480	480	480	
2E188533	3	'002674	1008	1008	1008	
2E188533	4	06131X	1440	1440	1440	
2E188533	5	'002828	1008	1008	1008	
2E188533	6	00202X	336	336	336	
2E188533	7	'040266	192	192	192	
2E188533	8	'030015	3120	3120	3120	
2E188543	1	'086134	396	396	396	
2E188544	1	'076236	4	4	4	
2E188545	1	'076104	204	204	204	
2E188546	1	'088528	504	504	504	
2E188546	2	'086320	468	468	468	
2E188546	3	'002828	336	336	336	
2E188546	4	'005290	588	588	588	
2E188546	5	'001724	504	504	504	
2E188546	6	'040142	672	672	672	
2E188546	7	'040274	360	360	360	
2E188546	8	'010200	636	636	636	
2E188546	9	'002577	624	624	624	
2E188546	10	'006009	480	480	480	
2E188546	11	'003700	972	972	972	
2E188546	12	'001619	672	672	672	
2E188546	13	'001023	636	636	636	
2E188549	1	'044482	2100	2100	2100	
2E188549	2	'001376	2100	2100	2100	
2E188557	1	'072567	10	10	10	
2E188557	2	'073318	5	5	5	
2E188557	3	'073350	40	40	40	
2E188557	4	'073407	24	24	24	
2E188557	5	'073431	388	388	388	
2E188557	6	'073474	12	12	12	
2E188557	7	'073709	30	30	30	
2E188557	8	'073725	10	10	10	
2E188557	9	'073806	20	20	20	
2E188561	1	'001546	1440	1440	1440	
2E188561	2	'040126	1008	1008	1008	
2E188561	3	'044083	1728	1728	1728	
2E188561	4	'044199	2150	2150	2150	
2E188561	5	'044180	2150	2150	2150	
2E188561	6	'044105	2800	2800	2800	
2E188561	7	'057215	1890	261	261	
2E188561	8	'086134	528	528	528	
2E188561	9	'076317	768	768	768	
2E188562	1	'030236	3168	3168	3168	
2E188562	2	'030635	1840	1840	1840	
2E188563	1	'030236	3168	3168	3168	
2E188563	2	'030635	3680	3680	3680	
2E188564	1	'019119	3420	3420	3420	
2E188564	2	'019143	924	924	924	
2E188565	1	'087432	36	36	36	
2E188565	2	'087521	30	30	30	
2E188565	3	'087556	6	6	6	
2E188565	4	'087505	6	6	6	
2E188565	5	'087483	60	60	60	
2E188565	6	'016268	252	252	252	
2E188565	7	'076465	480	480	480	
2E188565	8	'076473	672	672	672	
2E188565	9	'076643	24	24	24	
2E188565	10	'076635	78	78	78	
2E188565	11	'016306	228	228	228	
2E188565	12	'016896	30	30	30	
2E188565	13	'016330	174	174	174	
2E188565	14	'076651	102	102	102	
2E188565	15	'016365	162	162	162	
2E188565	16	'016373	552	552	552	
2E188565	17	'076503	96	96	96	
2E188565	18	'076139	48	48	48	
2E188565	19	'070173	9	9	9	
2E188566	1	'072338	5	5	5	
2E188566	2	'072001	180	180	180	
2E188566	3	'072028	120	120	120	
2E188566	4	'072346	50	50	50	
2E188566	5	'072834	100	100	100	
2E188566	6	'072850	200	200	200	
2E188566	7	'070467	1344	1344	1344	
2E188566	8	'070440	300	300	300	
2E188566	9	'072702	5	5	5	
2E188566	10	'072710	4	4	4	
2E188566	11	'070459	240	240	240	
2E188566	12	'072109	910	910	910	
2E188566	13	'072117	13	13	13	
2E188572	1	'005290	192	192	192	
2E188572	2	'008575	100	100	100	
2E188572	3	'014826	24	24	24	
2E188572	4	'009040	12	12	12	
2E188572	5	'002089	12	12	12	
2E188572	6	'089591	24	24	24	
2E188572	7	'076473	12	12	12	
2E188572	8	'076309	6	6	6	
2E188572	9	'076007	12	12	12	
2E188572	10	'002240	12	12	12	
2E188572	11	'005932	48	48	48	
2E188572	12	'002259	12	12	12	
2E188572	13	'006009	96	96	96	
2E188572	14	00622X	18	18	18	
2E188572	15	'058009	5	5	5	
2E188572	16	'057207	12	12	12	
2E188572	17	'057118	8	8	8	
2E188572	18	'026743	48	48	48	
2E188572	19	'026565	12	12	12	
2E188572	20	'003409	12	12	12	
2E188572	21	'018406	24	24	24	
2E188572	22	'005029	24	24	24	
2E188572	23	'005169	24	24	24	
2E188572	24	'004928	192	192	192	
2E188572	25	'004944	48	48	48	
2E188572	26	'004979	24	24	24	
2E188572	27	'002518	36	36	36	
2E188572	28	'014087	6	6	6	
2E188572	29	'006602	372	372	372	
2E188572	30	'086010	6	6	6	
2E188572	31	'086053	6	6	6	
2E188572	32	'002674	36	36	36	
2E188572	33	'002771	48	48	48	
2E188572	34	'040150	12	12	12	
2E188572	35	'010200	48	48	48	
2E188572	36	'002577	24	24	24	
2E188572	37	'004901	12	12	12	
2E188572	38	'016446	12	12	12	
2E188572	39	'016268	36	36	36	
2E188572	40	'016306	12	12	12	
2E188572	41	'016373	6	6	6	
2E188572	42	'016764	12	12	12	
2E188573	1	'076600	1248	1248	1248	
2E188573	2	'076422	576	576	576	
2E188573	3	'076376	1224	1224	1224	
2E188585	1	'005290	156	156	156	
2E188585	2	'026743	276		0	
2E188585	3	'073350	59	59	59	
2E188585	4	'073407	6	6	6	
2E188589	1	'008575	80	80	80	
2E188589	2	'002909	48	48	48	
2E188589	3	'040142	108	108	108	
2E188589	4	'001066	12	12	12	
2E188589	5	'070467	216	216	216	
2E188589	6	'070440	72	72	72	
2E188589	7	'070033	12	12	12	
2E188589	8	'070459	12	12	12	
2E188589	9	'001430	24	24	24	
2E188589	10	'004227	12	12	12	
2E188589	11	'005576	12	12	12	
2E188589	12	'002119	60	60	60	
2E188589	13	'025704	24	24	24	
2E188589	14	'001910	300	300	300	
2E188589	15	'001724	132	132	132	
2E188589	16	'076465	72	72	72	
2E188589	17	'003352	24	24	24	
2E188589	18	'087394	90	90	90	
2E188589	19	'087343	30	30	30	
2E188589	20	'087483	30	30	30	
2E188589	21	'002259	168	168	168	
2E188589	22	'006009	12	12	12	
2E188589	23	'088528	36	36	36	
2E188589	24	'088501	288	288	288	
2E188589	25	'004928	36	36	36	
2E188589	26	'026727	60	60	60	
2E188589	27	'026794	30	30	30	
2E188589	28	'003425	36	36	36	
2E188589	29	'003409	12	12	12	
2E188589	30	'003247	72	72	72	
2E188589	31	'005681	516	516	516	
2E188589	32	'003301	108	108	108	
2E188589	33	'003492	48	48	48	
2E188589	34	'019119	18	18	18	
2E188589	35	'072117	30	30	30	
2E188589	36	'072109	79	79	79	
2E188589	37	'089303	24	24	24	
2E188589	38	'001023	168	168	168	
2E188589	39	'002518	144	144	144	
2E188589	40	'040037	96	96	96	
2E188589	41	'003018	36	36	36	
2E188589	42	'014273	24	24	24	
2E188589	43	'002674	132	132	132	
2E188589	44	'010200	72	72	72	
2E188589	45	'002577	48	48	48	
2E188589	46	'072850	160	160	160	
2E188589	47	'072818	80	80	80	
2E188589	48	'072834	100	100	100	
2E188589	49	'072826	160	160	160	
2E188589	50	'072842	40	40	40	
2E188589	51	'002828	24	24	24	
2E188589	52	'019690	12	12	12	
2E188589	53	'070475	18	18	18	
2E188589	54	'040029	60	60	60	
2E188589	55	'087556	18	18	18	
2E188589	56	'087580	12	12	12	
2E188589	57	'002240	72	72	72	
2E188589	58	'005290	132	132	132	
2E188589	59	'028436	24	24	24	
2E188589	60	'025089	12	12	12	
2E188590	1	'017442	6	6	6	
2E188590	2	'087335	180	180	180	
2E188591	1	'073113	73	73	73	
2E188591	2	'073105	51	51	51	
2E188591	3	'089990	150	150	150	
2E188591	4	'008575	1280	1280	1280	
2E188591	5	'061514	96	96	96	
2E188591	6	'002909	144	144	144	
2E188591	7	'005053	96	96	96	
2E188591	8	'089028	48	48	48	
2E188591	9	00202X	228	228	228	
2E188591	10	'005622	3324	3324	3324	
2E188591	11	'001104	168	168	168	
2E188591	12	'040266	108	108	108	
2E188591	13	'009601	198	198	198	
2E188591	14	'014826	84	84	84	
2E188591	15	'070467	948	948	948	
2E188591	16	'070033	72	72	72	
2E188591	17	'070459	144	144	144	
2E188591	18	'001430	78	78	78	
2E188591	19	'004103	84	84	84	
2E188591	20	'004227	240	240	240	
2E188591	21	'005576	540	540	540	
2E188591	22	'025704	72	72	72	
2E188591	23	'089222	60	60	60	
2E188591	24	'044083	192	192	192	
2E188591	25	'044288	156	156	156	
2E188591	26	'086312	36	36	36	
2E188591	27	'073326	60	60	60	
2E188591	28	'076309	198	198	198	
2E188591	29	'076384	96	96	96	
2E188591	30	'076112	114	114	114	
2E188591	31	'076473	240	240	240	
2E188591	32	'076465	384	384	384	
2E188591	33	'076635	102	102	102	
2E188591	34	'076643	42	42	42	
2E188591	35	'076651	162	162	162	
2E188591	36	'076678	72	72	72	
2E188591	37	'076376	96	96	96	
2E188591	38	'076503	396	396	396	
2E188591	39	'076139	90	90	90	
2E188591	40	'005975	174	174	174	
2E188591	41	'087394	60	60	60	
2E188591	42	'087408	12	12	12	
2E188591	43	'087483	174	174	174	
2E188591	44	'087653	102	102	102	
2E188591	45	'006122	132	132	132	
2E188591	46	'088528	138	138	138	
2E188591	47	'088501	828	828	828	
2E188591	48	'056030	48	48	48	
2E188591	49	'056022	102	102	102	
2E188591	50	'059013	162	162	162	
2E188591	51	'058009	65	65	65	
2E188591	52	'072613	22	22	22	
2E188591	53	'072001	60	60	60	
2E188591	54	'004928	300	300	300	
2E188591	55	'073008	210	210	210	
2E188591	56	'003425	288	288	288	
2E188591	57	'003409	168	168	168	
2E188591	58	'004332	24	24	24	
2E188591	59	'005681	156	156	156	
2E188591	60	'073431	624	624	624	
2E188591	61	'003301	324	324	324	
2E188591	62	'007692	6	6	6	
2E188591	63	'003662	276	276	276	
2E188591	64	'019119	690	690	690	
2E188591	65	'072516	420	420	420	
2E188591	66	'072508	1428	1428	1428	
2E188591	67	'072125	120	120	120	
2E188591	68	'072141	180	180	180	
2E188591	69	'072133	60	60	60	
2E188591	70	'072168	180	180	180	
2E188591	71	'072117	310	310	310	
2E188591	72	'072109	761	761	761	
2E188591	73	'005029	252	252	252	
2E188591	74	'005169	168	168	168	
2E188591	75	'001023	360	360	360	
2E188591	76	'073709	144	144	144	
2E188591	77	'040096	372	372	372	
2E188591	78	'020974	48	48	48	
2E188591	79	'003018	192	192	192	
2E188591	80	'073903	45	45	45	
2E188591	81	'014176	60	60	60	
2E188591	82	'014273	60	60	60	
2E188591	83	'006610	492	492	492	
2E188591	84	'006602	1776	1776	1776	
2E188591	85	'072710	30	30	30	
2E188591	86	'086010	174	174	174	
2E188591	87	'086207	130	130	130	
2E188591	88	'010200	300	300	300	
2E188591	89	'072850	130	130	130	
2E188591	90	'072818	90	90	90	
2E188591	91	'072834	50	50	50	
2E188591	92	'072826	40	40	40	
2E188591	93	'072842	20	20	20	
2E188591	94	'073857	100		0	
2E188591	95	'086134	72	72	72	
2E188591	96	'086126	102	102	102	
2E188591	97	'002828	240	240	240	
2E188591	98	'016268	204	204	204	
2E188591	99	'016306	168	168	168	
2E188591	100	'016446	144	144	144	
2E188591	101	'016330	150	150	150	
2E188591	102	'016365	48	48	48	
2E188591	103	'087521	24	24	24	
2E188591	104	'087572	66	66	66	
2E188591	105	'087491	12	12	12	
2E188591	106	'004901	108	108	108	
2E188591	107	'016608	120	120	120	
2E188591	108	'005290	612	612	612	
2E188592	1	'017442	144	144	144	
2E188592	2	'087335	138	138	138	
2E188593	1	'089737	96	96	96	
2E188593	2	'008575	330	330	330	
2E188593	3	'026565	42	42	42	
2E188593	4	'070467	1224	1224	1224	
2E188593	5	'070033	84	84	84	
2E188593	6	'070173	24	24	24	
2E188593	7	'004227	192	192	192	
2E188593	8	'025704	24	24	24	
2E188593	9	'089222	36	36	36	
2E188593	10	'069647	42	42	42	
2E188593	11	'089591	132	132	132	
2E188593	12	'076473	24	24	24	
2E188593	13	'076465	72	72	72	
2E188593	14	'076503	66	66	66	
2E188593	15	'087394	6	6	6	
2E188593	16	'087483	66	66	66	
2E188593	17	00622X	48	48	48	
2E188593	18	'006122	66	66	66	
2E188593	19	'088528	96	96	96	
2E188593	20	'088501	96	96	96	
2E188593	21	'056022	36	36	36	
2E188593	22	'059005	32	32	32	
2E188593	23	'059013	66	66	66	
2E188593	24	'057207	42	42	42	
2E188593	25	'004944	192	192	192	
2E188593	26	'004928	228	228	228	
2E188593	27	'026727	120	120	120	
2E188593	28	'026840	60	60	60	
2E188593	29	'026794	30	30	30	
2E188593	30	'073008	80	80	80	
2E188593	31	'003425	84	84	84	
2E188593	32	'003409	60	60	60	
2E188593	33	'007692	6	6	6	
2E188593	34	'019119	96	96	96	
2E188593	35	'005169	48	48	48	
2E188593	36	'001023	276	276	276	
2E188593	37	'006610	294	294	294	
2E188593	38	'006602	564	564	564	
2E188593	39	'086010	414	414	414	
2E188593	40	'002674	444	444	444	
2E188593	41	'010200	192	192	192	
2E188593	42	'072753	30	30	30	
2E188593	43	'072745	50	50	50	
2E188593	44	'073806	20	20	20	
2E188593	45	'072850	30	30	30	
2E188593	46	'072818	170	170	170	
2E188593	47	'072834	180	180	180	
2E188593	48	'072826	180	180	180	
2E188593	49	'016268	540	540	540	
2E188593	50	'016330	84	84	84	
2E188593	51	'070475	6	6	6	
2E188594	1	'017442	36	36	36	
2E188594	2	'087335	42	42	42	
2E188595	1	'072818	150	150	150	
2E188603	1	'044199	2150	2150	2150	
2E188603	2	'044180	2150	2150	2150	
2E188603	3	'056030	960	960	960	
2E188603	4	'086134	396	396	396	
2E188603	5	'088420	665	665	665	
2E188603	6	'030236	3168	3168	3168	
2E188603	7	'055018	612	612	612	
2E188603	8	'059005	640	640	640	
2E188603	9	'058009	665	665	665	
2E188603	10	'019119	684	684	684	
2E188604	1	'089222	1242	0	0	
2E188604	2	'067202	882	0	0	
2E188604	3	'067326	960	0	0	
2E188604	4	'003425	2016	0	0	
2E188604	5	'067318	5760	0	0	
2E188605	1	'019119	6840	0	0	
2E188605	2	'019143	924	0	0	
2E188606	1	'004944	2016	0	0	
2E188607	1	'014176	1152	0	0	
2E188607	2	'086320	1440	0	0	
2E188608	1	'076309	600	600	600	
2E188608	2	'076406	384	384	384	
2E188611	1	'008575	400	400	400	
2E188611	2	'001066	84	84	84	
2E188611	3	'014826	108	108	108	
2E188611	4	'087394	204	204	204	
2E188611	5	'087408	12	12	12	
2E188611	6	'087432	6	6	6	
2E188611	7	'087483	102	102	102	
2E188611	8	'087343	18	18	18	
2E188611	9	'019380	12	12	12	
2E188611	10	'019690	24	24	24	
2E188611	11	'016330	300	300	300	
2E188611	12	'016446	108	108	108	
2E188611	13	'016268	1008	1008	1008	
2E188611	14	'016306	156	156	156	
2E188611	15	'016365	12	12	12	
2E188611	16	'016373	6	6	6	
2E188611	17	'016764	36	36	36	
2E188611	18	'016608	12	12	12	
2E188611	19	'076384	12	12	12	
2E188611	20	'076635	12	12	12	
2E188611	21	'076139	12	12	12	
2E188611	22	'070459	60	60	60	
2E188611	23	'070467	2004	2004	2004	
2E188611	24	'070475	24	24	24	
2E188611	25	'072346	20	20	20	
2E188611	26	'072338	216	216	216	
2E188611	27	'072303	50	50	50	
